品詞,[ひんし],◎,6420.1,"【名词】
1.词类。（文法上の職能によって類別した単語の区分け。国文法ではふつう、名詞·代名詞·動詞·形容詞·形容動詞·連体詞·副詞·接続詞·感動詞·助動詞·助詞の11品詞に分類する。 ）
",,
瀕死,[ひんし],◎,6421.1,"【名词】
1.濒死。（死にかかっていること。死にそうであること。）
","瀕死の重傷を負う。
身负致命重伤。",6421.2
品質,[ひんしつ],◎,6422.1,"【名词】
1.质量。
","品質を高める。
提高质量。",6422.2
貧弱,[ひんじゃく],◎,6423.1,"【形容动词/ナ形容词】
1.贫乏，欠缺。
2.贫弱，逊色，不漂亮，寒碜。
","貧弱な体。
瘦弱的身体。",6423.2
品種,[ひんしゅ],◎或①,6424.1,"【名词】
1.种类。
2.品种。
","新しい品種。
新品种。",6424.2
顰蹙,[ひんしゅく],◎,6425.1,"【名词】
1.颦蹙，皺眉。（不快に思って顔をしかめること。まゆをひそめること。）
","人の顰蹙を買う。
惹人讨厌。",6425.2
敏捷,[びんしょう],◎,6426.1,"【名·形容动词/ナ形容词】
1.敏捷，灵活。
","動作が敏捷だ。
动作敏捷。",6426.2
便乗,[びんじょう],◎,6427.1,"【自动词·サ变/三类】
1.就便搭乘。
2.乘机。
","トラックに便乗して町まで出掛ける。
搭顺便卡车到城镇去。",6427.2
瀕する,[ひんする],③,6428.1,"【自动词·サ变/三类】
1.濒临，面临。（ある重大な事態に今にもおちいろうとする。）
","死に瀕する。
濒于死亡。",6428.2
便箋,[びんせん],◎,6429.1,"【名词】
1.信笺，信纸。（書状をかくための紙。）
",,
びんた,[びんた],①,6430.1,"【名词】
1.鬓角，鬓。（鬢（びん）のあたり。あたま。）
2.打嘴巴，打耳光，打颊。（他人のほおを平手で打つこと。横びんた。）
3.同：ぴんた
",,
頻度,[ひんど],①,6431.1,"【名词】
1.频率，出现率。（同じことが繰り返して起きる度合い。）
","使われる頻度の高い言葉。
使用频率高的词汇。",6431.2
頻発,[ひんぱつ],◎,6432.1,"【名词】
1.【自サ】 ;屡次发生，再三发生。（事件·事故などがたびたび起こること。）
","事故が頻発する。
事故频发。",6432.2
頻繁,[ひんぱん],◎,6433.1,"【名·形容动词/ナ形容词】
1.频繁，屡次。
","車の往来の頻繁な町。
车辆往来频繁的大街。",6433.2
貧富,[ひんぷ],①,6434.1,"【名词】
1.贫富。穷人和富人。(貧しいことと富むこと。また、貧者と富者。）
","貧富の差がはげしい。
贫富悬殊。",6434.2
貧乏,[びんぼう],①,6435.1,"【名·形容动词/ナ形容词·自动词·サ变/三类】
1.穷，贫穷，贫困，贫苦。
",,
品目,[ひんもく],◎,6436.1,"【名词】
1.品目，品种。（品物の目緑。品物の種目。）
","品目別にリストを作る。
按品种做一览表。",6436.2
ひんやり,[ひんやり],③,6437.1,"【副词·自动词·サ变/三类】
1.（水、空气等让人感到）凉飕飕的。
","ひんやり（と）した風。
凉丝丝的风。",6437.2
歩合,[ぶあい],◎,6438.1,"【名词】
1.比率，率，比值，比例，比价。
2.回扣，佣金，手续费，提成。
","歩合５分。
百分之五。",6438.2
無愛想,[ぶあいそう],②,6439.1,"【名·形容动词/ナ形容词】
1.简慢，不和气，冷淡。
","無愛想に答える。
简慢地回答。",6439.2
分厚い,[ぶあつい],◎,6440.1,"【形容词/イ形容词】
1.厚，较厚，厚厚。很厚，有相当的厚度。（（本·板など平らなものに）かなりの厚みがある。）
2.同：部厚い
","分厚い本。
大厚本儿书。",6440.2
不安,[ふあん],◎,6441.1,"【名·形容动词/ナ形容词】
1.不安，担心。
2.焦虑，存在主义的基本概念。
","不安な一夜を明かす。
度过不安的一夜。",6441.2
不安定,[ふあんてい],②,6442.1,"【名·形容动词/ナ形容词】
1.不安定。不稳定。
","この花瓶は不安定だ。
这只花瓶不稳。",6442.2
不意,[ふい],◎,6443.1,"【名·形容动词/ナ形容词】
1.冷不防，忽然，突然，抽冷子，意外，想不到，出其不意。
","敵の不意を突く。
出其不意地攻击敌人。",6443.2
吹聴,[ふいちょう],◎,6444.1,"【名词】
1.【他动·三类】 ;吹嘘，宣扬。（言いふらすこと。言い広めること。）
","吹聴して歩く。
到处吹嘘。",6444.2
風雨,[ふうう],①,6445.1,"【名词】
1.风雨。（風と雨。）
2.暴风雨。（あらし。）
",,
風雲,[ふううん],◎或①,6446.1,"【名词】
1.风和云。（風と雲。自然。）
2.风云，形势。（竜が風と雲とを得て天に昇るように、英雄豪傑などが世に頭角を表す好い機会。また、世が大きく動こうとする気運。）
",,
風化,[ふうか],◎,6447.1,"【自动词·サ变/三类】
1.〈化〉风化（作用）。（地表の岩石が、日射·空気·水·生物などの作用で、しだいに破壊されること。また、その作用。）
2.（记忆等）逐渐淡薄，淡忘。（記憶や印象が月日とともに薄れていくこと。）
3.教化，陶冶。（徳によって教化すること。）
","風化作用。
风化作用。",6447.2
風格,[ふうかく],◎,6448.1,"【名词】
1.风度，风格，风采；仪表，容貌。（その人の言動や態度に現れ出た品格。また、独特のあじわい。おもむき。）
","独特の風格がある。
有独特风格。别具一格。",6448.2
風変わり,[ふうがわり],③,6449.1,"【名·形容动词/ナ形容词】
1.与众不同，奇特，古怪（的人）。（おもむき·ありさま·性格·行動などが普通とはちがっていること。）
","風変わりな服装。
奇装异服。",6449.2
富貴,[ふうき],①,6450.1,"【名词】
1.【形动】 ;富贵。（金持ちで、かつ地位や身分が高いこと。また、そのさま。ふっき。）
",,
封切り,[ふうきり],◎,6451.1,"【名·他动词·サ变/三类】
1.拆封，开封。
2.首映，（影片）初次上映。
3.事物的开始。
","封切（り）館。
首轮电影院。",6451.2
風景,[ふうけい],①,6452.1,"【名词】
1.景色，风景。（景色。）
2.情景，状况。（その場の情景。）
","風景画。
风景画。",6452.2
封鎖,[ふうさ],◎或①,6453.1,"【名·他动词·サ变/三类】
1.封锁，冻结。（とじて出入りまたは出し入れさせないこと。敵国または重大な義務違反を行なった国の港などへの船舶の出入りを海軍力によって遮断すること。海上封鎖。）
","海上封鎖。
封锁海面。",6453.2
風習,[ふうしゅう],◎,6454.1,"【名词】
1.风俗习惯，习惯，风俗。（その土地の慣わし。習慣。）
",,
封ずる1,[ふうずる],③,6455.1,"【他动词·サ变/三类】
1.封闭，封印。（閉じこめる。特に、陰陽道や仏法の加持力によって、物の怪などが自由に動けないようにする）
2.封上。（封をする。）
3.封闭，封锁道路。（出入り口などを閉じてふさぐ。）
4.封锁行动。（自由な発言·行動ができないようにする。）
","かめの口が封じてある。
坛子的口儿封着。",6455.2
封ずる2,[ほうずる],①或④,6456.1,"【他动词·サ变/三类】
1.封（疆土）。（領地を与えて大名に取り立てる。領主とする。）
","五万石の大名に封ずる。
给俸禄五万石的大名封领土。",6456.2
風船,[ふうせん],◎,6457.1,"【名词】
1.气球，轻气球。（気球。軽気球。）
2.纸气球。（紙またはゴム球の中へ空気または水素などを入れて、それを手でついたり空中へ飛ばしたりする玩具。風船玉。）
",,
風速,[ふうそく],◎,6458.1,"【名词】
1.风速。单位时间内空气移动的距离，通常以地上10米处、某一时刻前10分钟的平均风速为该时间的风速。（単位時間に空気の移動した距離。普通、地上10ｍにおけるある時刻の前10分間の平均風速をその時間の風速という。）
","風速５メートル。
风速5米。",6458.2
風俗,[ふうぞく],①,6459.1,"【名词】
1.风俗。（一定の社会集団に広く行われている生活上のさまざまなならわし。しきたり。風習。）
","明治の風俗。
明治时期的风俗。",6459.2
風土,[ふうど],①,6460.1,"【名词】
1.风土，水土。（土地の状態。住民の習慣や文化に影響を及ぼす、気候·地形·地質など。）
","風土に合わない。
不服水土。",6460.2
封筒,[ふうとう],◎,6461.1,"【名词】
1.信封，封套。
",,
風評,[ふうひょう],◎,6462.1,"【名词】
1.传说，谣传，传闻。（うわさ。世の中の取りざた。）
","彼にはとかくの風評がある。
关于他那个人有种种风传。",6462.2
夫婦1,[みょうと],◎,6463.1,"【名词】
1.夫妇。（妻と夫。夫婦。）
","夫婦になる。
结为夫妻。",6463.2
夫婦2,[ふうふ],①,6464.1,"【名词】
1.夫妇，夫妻。
","夫婦になる。
结为夫妻。",6464.2
夫婦3,[めおと],◎,6465.1,"【名词】
1.夫妇，夫妻，两口子。（夫と妻。）
",,
ふうふう,[ふうふう],①,6466.1,"【副词】
1.呼哧呼哧。（苦しそうな息づかいをするさま。）
2.忙得喘不过气儿。（事などに追われて苦労するさま。）
3.噗噗地。（口をすぼめて何度も息を吹きかけるさま。）
","ふうふうあえぎながら駆けて来る。
气喘吁吁地跑来。",6466.2
風物,[ふうぶつ],①,6467.1,"【名词】
1.(1)风景，映入眼帘的风光或构成景观的一个个景物。(目に入る眺め。風景。またそれを作っている個々の風景。)
2.(2)风物。象征某一地区或某一时令的特征的事物。（ある土地や季節の特徴を表している事情。）
","田園の風物。
田园风景。",6467.2
風来坊,[ふうらいぼう],③,6468.1,"【名词】
1.流浪者，来去不明的人，反复无常的人，无定性的人。
",,
不運,[ふうん],①,6469.1,"【名·形容动词/ナ形容词】
1.不幸，背运，倒霉，晦气。
","身の不運を嘆く。
悲叹自己命薄。",6469.2
笛,[ふえ],◎,6470.1,"【名词】
1.笛子；横笛；哨子。
2.暗号道具。
","笛吹けども踊らず。
怎样诱导也无人响应。",6470.2
敷衍,[ふえん],◎,6471.1,"【名·他动词·サ变/三类】
1.推广，扩张，散布，传播。（おしひろげること。）
2.详细说明，细说。（意味·意義をおしひろめて説明すること。また、分かりやすく詳しく説明すること。）
3.同：布衍、敷延
","敷衍して説明する。
引申说明。",6471.2
不可,[ふか],②或①,6472.1,"【名词】
1.不可，不行；不好。
2.不及格。
",,
部下,[ぶか],①,6473.1,"【名词】
1.部下，部属，属下。
",,
深い,[ふかい],②,6474.1,"【形容词/イ形容词】
1.深的；（密度）大的，浓厚；（时间、季节）深的，晚的；茂密，深邃；（色）深的，浓的；（关系）深的，密切的。
","深い川。
深川。",6474.2
不快,[ふかい],②或◎,6475.1,"【名·形容动词/ナ形容词】
1.不快，不愉快，不高兴，不痛快。
2.患病，不舒服。
","人に不快な思いをさせる。
使人感到不快。",6475.2
不可欠,[ふかけつ],②,6476.1,"【名·形容动词/ナ形容词】
1.不可缺少，必需，必须。
","現代人に不可欠の知識。
现代人不可缺少的知识。",6476.2
更かす,[ふかす],②,6477.1,"【他动词·五段/一类】
1.熬（夜）。
","夜を更かして語り合った。
通宵互相交谈。",6477.2
蒸かす,[ふかす],②,6478.1,"【他动词·五段/一类】
1.蒸。（蒸気を当てて、やわらかくする。）
",,
吹かす,[ふかす],②,6479.1,"【他动词·五段/一类】
1.抽烟，吞云吐雾。
2.显摆，炫耀。
3.（使引擎）快速转动。
","たばこを吹かす。
抽烟。",6479.2
深深と,[ふかぶかと],③,6480.1,"【副词】
1.深深地。（深さが並なみではないということを表わす。）
","深深と眠る。
熟睡。",6480.2
深まる,[ふかまる],③,6481.1,"【自动词·五段/一类】
1.加深，变深，深起来。
","秋が深まる。
秋色更浓。",6481.2
深み,[ふかみ],③,6482.1,"【名词】
1.深度。（深さの度合い。深いという感じ。）
2.（河流和山谷的）深处。（ 川などの深い所。深間。）
3.深意。意味深长。（表面だけではわからない奥深い味わい。）
4.关系太深。深陷进去而不能自拔的状态、处境。（ 深入りして身動きのとれない状態。）
","深みに落ち込む。
掉进深水。",6482.2
深める,[ふかめる],③,6483.1,"【他动词·一段/二类】
1.加深，加强。
","友好を深める。
加强友好。",6483.2
俯瞰,[ふかん],◎,6484.1,"【名·他动词·サ变/三类】
1.俯瞰。（高い所から見下ろし眺めること。鳥瞰。）
","俯瞰図。
鸟瞰图。",6484.2
